1.606770999999999958e+03,1.616855999999999995e+03,1.471398999999999887e+03,1.476290999999999940e+03,2.100295000000000073e+03,2.333527999999999793e+03,3.174143999999999778e+03,1.735373000000000047e+03,3.327224999999999909e+03,7.223079999999999927e+02,0.000000000000000000e+00,2.087177999999999884e+03,9.611760000000000446e+02,1.635972999999999956e+03,2.016574000000000069e+03,6.901299999999999955e+02,1.580641000000000076e+03,8.751860000000000355e+02,2.152054000000000087e+03,2.668192000000000007e+03,2.783889000000000124e+03,2.573371999999999844e+03,1.867304000000000087e+03,1.372380000000000109e+03,1.205441000000000031e+03,2.862161000000000058e+03,2.486590000000000146e+03,6.887999999999999545e+02,1.057665999999999940e+03,5.641420000000000528e+02,8.685829999999999700e+02,1.998438000000000102e+03
1.276576999999999998e+03,1.489954999999999927e+03,1.965464999999999918e+03,3.529644999999999982e+03,4.153649000000000342e+03,1.755406999999999925e+03,2.454275000000000091e+03,2.922706999999999880e+03,1.389326000000000022e+03,1.852810999999999922e+03,2.084155999999999949e+03,0.000000000000000000e+00,2.646476999999999862e+03,3.047677999999999884e+03,3.593744999999999891e+03,2.423733000000000175e+03,3.321065000000000055e+03,2.928539999999999964e+03,9.636860000000000355e+02,1.745161000000000058e+03,1.969165999999999940e+03,1.288385999999999967e+03,8.555130000000000337e+02,1.088987000000000080e+03,2.774538000000000011e+03,2.099141999999999825e+03,2.024378999999999905e+03,2.576657000000000153e+03,2.477576000000000022e+03,2.439893999999999778e+03,2.721106000000000222e+03,4.051791999999999916e+03
2.561534000000000106e+03,2.568534000000000106e+03,2.423077999999999975e+03,1.477761999999999944e+03,1.763852000000000089e+03,3.285206000000000131e+03,4.125822000000000116e+03,7.745860000000000127e+02,3.959469000000000051e+03,8.173200000000000500e+02,9.602390000000000327e+02,2.667420999999999822e+03,0.000000000000000000e+00,6.751860000000000355e+02,1.154204999999999927e+03,6.114020000000000437e+02,7.100499999999999545e+02,9.456090000000000373e+02,3.106818000000000211e+03,3.622954999999999927e+03,3.738652000000000044e+03,3.528135999999999967e+03,2.822067000000000007e+03,2.327143999999999778e+03,2.446529999999999916e+02,3.813840000000000146e+03,3.438268999999999778e+03,2.829839999999999804e+02,1.760629999999999882e+02,4.854139999999999873e+02,1.346779999999999973e+02,1.661994999999999891e+03
3.225463000000000193e+03,3.243335000000000036e+03,3.099003999999999905e+03,2.153688000000000102e+03,1.839221000000000004e+03,3.902996999999999844e+03,4.801747999999999593e+03,1.934979999999999905e+02,4.398904999999999745e+03,1.267480000000000018e+03,1.635038999999999987e+03,3.048864999999999782e+03,6.760700000000000500e+02,0.000000000000000000e+00,6.159289999999999736e+02,1.286202999999999975e+03,4.511580000000000155e+02,1.621535000000000082e+03,3.513655000000000200e+03,4.295131000000000313e+03,4.360877999999999702e+03,3.971936000000000149e+03,3.225699000000000069e+03,2.937414999999999964e+03,4.343109999999999786e+02,4.488640000000000327e+03,4.113069000000000415e+03,9.589099999999999682e+02,7.819320000000000164e+02,1.160213999999999942e+03,8.496910000000000309e+02,1.549916999999999916e+03
3.432652000000000044e+03,3.433463000000000193e+03,3.186117999999999938e+03,1.845329999999999927e+03,1.310679000000000087e+03,4.150135000000000218e+03,4.990751000000000204e+03,8.072970000000000255e+02,4.888310000000000400e+03,1.746160000000000082e+03,2.017560999999999922e+03,3.596260999999999967e+03,1.154750000000000000e+03,6.159869999999999663e+02,0.000000000000000000e+00,1.677932000000000016e+03,2.729569999999999936e+02,1.509653999999999996e+03,3.992335999999999785e+03,4.527681999999999789e+03,4.629256000000000313e+03,4.450617000000000189e+03,3.704380000000000109e+03,3.312949999999999818e+03,9.141169999999999618e+02,4.678768000000000029e+03,4.303197000000000116e+03,1.335261999999999944e+03,1.261738000000000056e+03,1.551942999999999984e+03,1.328372000000000071e+03,1.021375000000000000e+03
2.290543999999999869e+03,2.297543999999999869e+03,2.152088000000000193e+03,1.540263999999999896e+03,1.826354000000000042e+03,3.014215999999999894e+03,3.854831999999999880e+03,1.296222999999999956e+03,3.718362999999999829e+03,5.788029999999999973e+02,6.892490000000000236e+02,2.426315000000000055e+03,6.117899999999999636e+02,1.286586999999999989e+03,1.675476000000000113e+03,0.000000000000000000e+00,1.231255000000000109e+03,1.008110999999999990e+03,2.835827999999999975e+03,3.351965000000000146e+03,3.467661999999999807e+03,3.257146000000000186e+03,2.551077000000000226e+03,2.056153999999999996e+03,8.560549999999999500e+02,3.542849999999999909e+03,3.167278999999999996e+03,3.394139999999999873e+02,4.794049999999999727e+02,1.280310000000000059e+02,5.191970000000000027e+02,1.724497000000000071e+03
3.135789999999999964e+03,3.136599999999999909e+03,2.889255000000000109e+03,1.838249000000000024e+03,1.447986000000000104e+03,3.853271999999999935e+03,4.693887999999999920e+03,6.428750000000000000e+02,4.615882999999999811e+03,1.473733999999999924e+03,1.580724999999999909e+03,3.323835000000000036e+03,7.107490000000000236e+02,4.515649999999999977e+02,2.681789999999999736e+02,1.231888999999999896e+03,0.000000000000000000e+00,1.306096000000000004e+03,3.719909000000000106e+03,4.230819000000000415e+03,4.332393000000000029e+03,4.178189999999999600e+03,3.431952999999999975e+03,2.947630000000000109e+03,5.477140000000000555e+02,4.381905999999999949e+03,4.006333999999999833e+03,9.451459999999999582e+02,9.367329999999999472e+02,1.105900000000000091e+03,8.359279999999999973e+02,1.158682000000000016e+03
2.184431999999999789e+03,2.159842999999999847e+03,1.605721999999999980e+03,5.894930000000000518e+02,1.190071999999999889e+03,2.900708000000000084e+03,3.741324000000000069e+03,1.720769999999999982e+03,4.019574000000000069e+03,1.476392000000000053e+03,8.716140000000000327e+02,2.956791999999999916e+03,9.465729999999999791e+02,1.621369999999999891e+03,1.507847999999999956e+03,1.009458999999999946e+03,1.307236000000000104e+03,0.000000000000000000e+00,2.844403999999999996e+03,3.278255000000000109e+03,3.379829999999999927e+03,3.265722000000000207e+03,2.559652999999999793e+03,2.064730000000000018e+03,1.190836999999999989e+03,3.429342000000000098e+03,3.053769999999999982e+03,8.640919999999999845e+02,1.125470000000000027e+03,8.834710000000000036e+02,9.451979999999999791e+02,1.311040999999999940e+03
7.729310000000000400e+02,8.688529999999999518e+02,1.533157999999999902e+03,3.324083999999999833e+03,4.131168999999999869e+03,7.931979999999999791e+02,1.492951000000000022e+03,3.488079000000000178e+03,1.409532999999999902e+03,2.251398000000000138e+03,2.145019999999999982e+03,9.665879999999999654e+02,3.103478999999999814e+03,3.513313999999999851e+03,3.992331999999999880e+03,2.832434000000000196e+03,3.719652000000000044e+03,2.897264000000000124e+03,0.000000000000000000e+00,7.838369999999999891e+02,1.007841000000000008e+03,4.606419999999999959e+02,2.898399999999999750e+02,7.810359999999999445e+02,3.173125000000000000e+03,1.137817000000000007e+03,1.135765000000000100e+03,2.831103000000000065e+03,2.876163000000000011e+03,2.706445000000000164e+03,3.010887000000000171e+03,4.070782000000000153e+03
1.115643000000000029e+03,1.118914999999999964e+03,1.774169000000000096e+03,3.565094999999999800e+03,4.437011000000000422e+03,3.872730000000000246e+02,7.044370000000000118e+02,4.269391999999999825e+03,1.702055000000000064e+03,3.032710000000000036e+03,2.663342999999999847e+03,1.747901000000000067e+03,3.621802000000000135e+03,4.294626000000000204e+03,4.522837999999999738e+03,3.350755999999999858e+03,4.227649000000000342e+03,3.270135000000000218e+03,7.842329999999999472e+02,0.000000000000000000e+00,2.237139999999999986e+02,4.983539999999999850e+02,1.071152000000000044e+03,1.309703999999999951e+03,3.866067000000000007e+03,3.617189999999999941e+02,6.386970000000000027e+02,3.349425999999999931e+03,3.657474999999999909e+03,3.224768000000000029e+03,3.529208999999999833e+03,4.504703000000000429e+03
1.231031999999999925e+03,1.222442000000000007e+03,1.877695999999999913e+03,3.668621999999999844e+03,4.540538999999999760e+03,4.908009999999999877e+02,4.938919999999999959e+02,4.336860999999999876e+03,1.934648999999999887e+03,3.100179000000000087e+03,2.778731999999999971e+03,1.971028000000000020e+03,3.737190999999999804e+03,4.362095000000000255e+03,4.626365999999999985e+03,3.466144999999999982e+03,4.331176999999999680e+03,3.373663000000000011e+03,1.007360000000000014e+03,2.238710000000000093e+02,0.000000000000000000e+00,7.309470000000000027e+02,1.294279999999999973e+03,1.425093000000000075e+03,3.981454999999999927e+03,1.511740000000000066e+02,6.675620000000000118e+02,3.464813999999999851e+03,3.724943999999999960e+03,3.340157000000000153e+03,3.644597999999999956e+03,4.608230999999999767e+03
1.082126999999999953e+03,1.176663000000000011e+03,1.840968000000000075e+03,3.631893999999999778e+03,4.503810999999999694e+03,6.818750000000000000e+02,1.210488000000000056e+03,3.976724000000000160e+03,1.287737000000000080e+03,2.711648999999999887e+03,2.564278999999999996e+03,1.289945999999999913e+03,3.522737999999999829e+03,3.973565000000000055e+03,4.452583999999999833e+03,3.251692000000000007e+03,4.179904000000000451e+03,3.316521999999999935e+03,4.631720000000000255e+02,4.980330000000000155e+02,7.297649999999999864e+02,0.000000000000000000e+00,7.500919999999999845e+02,1.200295000000000073e+03,3.633376999999999953e+03,8.677699999999999818e+02,1.053784000000000106e+03,3.250362000000000080e+03,3.336414000000000215e+03,3.125704000000000178e+03,3.430144999999999982e+03,4.490039999999999964e+03
6.058379999999999654e+02,7.585499999999999545e+02,1.426057999999999993e+03,3.117123999999999796e+03,3.847608000000000175e+03,9.017839999999999918e+02,1.780638999999999896e+03,3.200128999999999905e+03,1.465220000000000027e+03,1.963448000000000093e+03,1.861459000000000060e+03,8.581399999999999864e+02,2.819918000000000120e+03,3.225364000000000033e+03,3.704382000000000062e+03,2.548871999999999844e+03,3.431702000000000226e+03,2.613702000000000226e+03,2.900489999999999782e+02,1.071525000000000091e+03,1.295528999999999996e+03,7.483300000000000409e+02,0.000000000000000000e+00,4.974750000000000227e+02,2.885175000000000182e+03,1.425505000000000109e+03,1.170756000000000085e+03,2.547541999999999916e+03,2.588213000000000193e+03,2.422884000000000015e+03,2.727324999999999818e+03,3.787219999999999800e+03
2.912730000000000246e+02,4.781519999999999868e+02,8.999149999999999636e+02,2.622690999999999804e+03,3.353173999999999978e+03,9.688070000000000164e+02,1.919505000000000109e+03,2.913083999999999833e+03,1.956855999999999995e+03,1.676403000000000020e+03,1.367025000000000091e+03,1.089181000000000040e+03,2.325483999999999924e+03,2.938318999999999960e+03,3.310922000000000025e+03,2.054438999999999851e+03,2.944949000000000069e+03,2.119268999999999778e+03,7.816849999999999454e+02,1.309865999999999985e+03,1.425563000000000102e+03,1.203002999999999929e+03,4.969350000000000023e+02,0.000000000000000000e+00,2.569748999999999796e+03,1.533479000000000042e+03,1.231951000000000022e+03,2.053108000000000175e+03,2.301168000000000120e+03,1.928450000000000045e+03,2.232891000000000076e+03,3.292786999999999807e+03
2.805233999999999924e+03,2.812233999999999924e+03,2.666777999999999793e+03,1.721461000000000013e+03,1.793403999999999996e+03,3.528905999999999949e+03,4.369521999999999935e+03,5.340220000000000482e+02,4.068559000000000196e+03,9.264099999999999682e+02,1.203938000000000102e+03,2.776510999999999967e+03,2.438429999999999893e+02,4.346220000000000141e+02,9.136409999999999627e+02,8.551019999999999754e+02,5.469869999999999663e+02,1.189307999999999993e+03,3.172585000000000036e+03,3.866655000000000200e+03,3.982351999999999862e+03,3.630865999999999985e+03,2.884628999999999905e+03,2.570842999999999847e+03,0.000000000000000000e+00,4.057539000000000215e+03,3.681967999999999847e+03,5.266839999999999691e+02,4.060699999999999932e+02,7.291130000000000564e+02,4.174649999999999750e+02,1.561940000000000055e+03
1.336920000000000073e+03,1.271044000000000096e+03,1.926298000000000002e+03,3.717224000000000160e+03,4.589140999999999622e+03,5.966889999999999645e+02,3.494270000000000209e+02,4.442748999999999796e+03,2.074409999999999854e+03,3.206067000000000007e+03,2.858485000000000127e+03,2.101804999999999836e+03,3.813802000000000135e+03,4.488599000000000160e+03,4.674967999999999847e+03,3.542755999999999858e+03,4.379779000000000451e+03,3.422264999999999873e+03,1.138136999999999944e+03,3.636329999999999814e+02,1.517479999999999905e+02,8.707089999999999463e+02,1.425057000000000016e+03,1.530980999999999995e+03,4.058065999999999804e+03,0.000000000000000000e+00,6.561240000000000236e+02,3.541425000000000182e+03,3.830831999999999880e+03,3.416768000000000029e+03,3.721208999999999833e+03,4.656832999999999629e+03
1.035376999999999953e+03,8.948390000000000555e+02,1.550093000000000075e+03,3.341018999999999778e+03,4.212935999999999694e+03,3.834689999999999941e+02,7.522910000000000537e+02,4.141206000000000131e+03,2.273067000000000007e+03,2.904523999999999887e+03,2.482280000000000200e+03,2.028961999999999989e+03,3.437596000000000004e+03,4.112393000000000029e+03,4.298762999999999920e+03,3.166550000000000182e+03,4.003574000000000069e+03,3.046059000000000196e+03,1.136386999999999944e+03,6.389669999999999845e+02,6.678899999999999864e+02,1.057405999999999949e+03,1.171788000000000011e+03,1.229438000000000102e+03,3.681860999999999876e+03,6.566499999999999773e+02,0.000000000000000000e+00,3.165219999999999800e+03,3.529289000000000215e+03,3.040561999999999898e+03,3.345003000000000156e+03,4.280627000000000407e+03
2.288893000000000029e+03,2.295893000000000029e+03,2.150436999999999898e+03,1.394977000000000089e+03,1.681067000000000007e+03,3.012565000000000055e+03,3.853181000000000040e+03,1.057535000000000082e+03,4.009347000000000207e+03,7.316929999999999836e+02,6.875979999999999563e+02,2.579204999999999927e+03,2.833380000000000223e+02,9.581359999999999673e+02,1.333041999999999916e+03,3.387610000000000241e+02,9.449260000000000446e+02,8.628239999999999554e+02,2.834177000000000135e+03,3.350313999999999851e+03,3.466010999999999967e+03,3.255494999999999891e+03,2.549425999999999931e+03,2.054503000000000156e+03,5.276029999999999518e+02,3.541199000000000069e+03,3.165628000000000156e+03,0.000000000000000000e+00,3.963039999999999736e+02,2.127729999999999961e+02,1.798890000000000100e+02,1.579210000000000036e+03
2.611016000000000076e+03,2.698385999999999967e+03,2.552929999999999836e+03,1.656834000000000060e+03,1.942923999999999978e+03,3.288550000000000182e+03,4.239247999999999593e+03,8.814560000000000173e+02,3.794056999999999789e+03,6.519070000000000391e+02,1.090089999999999918e+03,2.502007999999999811e+03,1.580759999999999934e+02,7.820560000000000400e+02,1.261075000000000045e+03,4.798050000000000068e+02,9.362740000000000009e+02,1.124681000000000040e+03,2.898083000000000084e+03,3.679557999999999993e+03,3.745306000000000040e+03,3.356362999999999829e+03,2.610126999999999953e+03,2.322967999999999847e+03,4.073269999999999982e+02,3.853221000000000004e+03,3.551693999999999960e+03,3.965319999999999823e+02,0.000000000000000000e+00,4.959660000000000082e+02,2.327040000000000077e+02,1.841067000000000007e+03
2.164523000000000138e+03,2.171523000000000138e+03,2.026067000000000007e+03,1.414242999999999938e+03,1.700333000000000084e+03,2.888195000000000164e+03,3.728811999999999898e+03,1.259965999999999894e+03,3.734519999999999982e+03,5.949600000000000364e+02,5.632279999999999518e+02,2.442472000000000207e+03,4.857690000000000055e+02,1.160566000000000031e+03,1.549455999999999904e+03,1.280269999999999868e+02,1.105233999999999924e+03,8.820900000000000318e+02,2.709806999999999789e+03,3.225943999999999960e+03,3.341641999999999825e+03,3.131125000000000000e+03,2.425056000000000040e+03,1.930133000000000038e+03,7.300339999999999918e+02,3.416829000000000178e+03,3.041257999999999811e+03,2.133930000000000007e+02,4.955629999999999882e+02,0.000000000000000000e+00,3.931759999999999877e+02,1.598476000000000113e+03
2.469115999999999985e+03,2.476117000000000189e+03,2.330659999999999854e+03,1.476326999999999998e+03,1.762416999999999916e+03,3.192789000000000215e+03,4.033405000000000200e+03,9.483099999999999454e+02,4.015940999999999804e+03,8.737920000000000300e+02,8.678210000000000264e+02,2.723893000000000029e+03,1.164300000000000068e+02,8.489099999999999682e+02,1.327929000000000087e+03,5.189850000000000136e+02,8.357010000000000218e+02,9.441739999999999782e+02,3.014400000000000091e+03,3.530536999999999807e+03,3.646235000000000127e+03,3.435717999999999847e+03,2.729650000000000091e+03,2.234726000000000113e+03,4.183779999999999859e+02,3.721422000000000025e+03,3.345851000000000113e+03,1.798600000000000136e+02,2.325349999999999966e+02,3.929959999999999809e+02,0.000000000000000000e+00,1.660559999999999945e+03
3.412530000000000200e+03,3.413340999999999894e+03,2.785407999999999902e+03,1.002254000000000019e+03,2.904929999999999950e+02,4.130012999999999920e+03,4.970628999999999905e+03,1.741228000000000065e+03,5.247672999999999774e+03,2.192052000000000135e+03,1.997439000000000078e+03,4.082617000000000189e+03,1.662231999999999971e+03,1.549917999999999893e+03,1.020735000000000014e+03,1.725118999999999915e+03,1.095104000000000042e+03,1.311000999999999976e+03,4.072501999999999953e+03,4.507560000000000400e+03,4.609134000000000015e+03,4.493819999999999709e+03,3.787751999999999953e+03,3.292827999999999975e+03,1.561108999999999924e+03,4.658645999999999731e+03,4.283074999999999818e+03,1.579751999999999953e+03,1.841130000000000109e+03,1.599130000000000109e+03,1.660857999999999947e+03,0.000000000000000000e+00
