1.431027777777777743e+01,1.438055555555555642e+01,1.297694444444444528e+01,1.353027777777777807e+01,1.917666666666666586e+01,2.085388888888888914e+01,2.855861111111111228e+01,1.569583333333333286e+01,2.968138888888888971e+01,6.402222222222222037e+00,0.000000000000000000e+00,1.920861111111111086e+01,8.660555555555555785e+00,1.481222222222222307e+01,1.835611111111111171e+01,6.786944444444444002e+00,1.508750000000000036e+01,8.248333333333333073e+00,1.921527777777777857e+01,2.452499999999999858e+01,2.528916666666666657e+01,2.329805555555555685e+01,1.668750000000000000e+01,1.218305555555555486e+01,1.079888888888888943e+01,2.598499999999999943e+01,2.236138888888888943e+01,6.463055555555555998e+00,1.023833333333333329e+01,5.283055555555555394e+00,8.531944444444444997e+00,1.811944444444444358e+01,5.815555555555555145e+00,1.792194444444444557e+01,1.877777777777777857e+01
1.148638888888888943e+01,1.343194444444444358e+01,1.787444444444444613e+01,3.247305555555555401e+01,3.811944444444444713e+01,1.589416666666666700e+01,2.249777777777777743e+01,2.599694444444444485e+01,1.228472222222222143e+01,1.685833333333333428e+01,1.918083333333333229e+01,0.000000000000000000e+00,2.454833333333333201e+01,2.736333333333333329e+01,3.257333333333333059e+01,2.268694444444444613e+01,3.018722222222222129e+01,2.719111111111111256e+01,8.661388888888888360e+00,1.583194444444444393e+01,1.793305555555555486e+01,1.169333333333333336e+01,7.632500000000000284e+00,9.762499999999999289e+00,2.488166666666666771e+01,1.917305555555555685e+01,1.822805555555555657e+01,2.437222222222222356e+01,2.243916666666666515e+01,2.276138888888888800e+01,2.536138888888888943e+01,3.706250000000000000e+01,2.150361111111111256e+01,1.940972222222222143e+01,1.752388888888888729e+01
2.268305555555555486e+01,2.271777777777777629e+01,2.131416666666666515e+01,1.311083333333333378e+01,1.569083333333333385e+01,2.919111111111111256e+01,3.689583333333333570e+01,7.058888888888889213e+00,3.658666666666666600e+01,8.302500000000000213e+00,8.608333333333332504e+00,2.495861111111111086e+01,0.000000000000000000e+00,6.175555555555555465e+00,1.061749999999999972e+01,5.764722222222221859e+00,6.988888888888888928e+00,8.241111111111111498e+00,2.758805555555555600e+01,3.289777777777777601e+01,3.366194444444444400e+01,3.167083333333333428e+01,2.505999999999999872e+01,2.055583333333333229e+01,2.162222222222222268e+00,3.432249999999999801e+01,3.069888888888888800e+01,2.875833333333333464e+00,2.304722222222222339e+00,4.260555555555555429e+00,1.806388888888888822e+00,1.463388888888888850e+01,1.348833333333333329e+01,2.625944444444444414e+01,2.711499999999999844e+01
2.875333333333333385e+01,2.886250000000000071e+01,2.745888888888888957e+01,1.925555555555555642e+01,1.746249999999999858e+01,3.509305555555555856e+01,4.302083333333333570e+01,1.976666666666666572e+00,3.920750000000000313e+01,1.144166666666666643e+01,1.473333333333333250e+01,2.735194444444444528e+01,6.144999999999999574e+00,0.000000000000000000e+00,5.936388888888888715e+00,1.190916666666666579e+01,4.710555555555555607e+00,1.438555555555555543e+01,3.127166666666666828e+01,3.844250000000000256e+01,3.939611111111111086e+01,3.558555555555555827e+01,2.869861111111111285e+01,2.620861111111111086e+01,4.046111111111111214e+00,4.046694444444444372e+01,3.684333333333333371e+01,9.020277777777778283e+00,7.311388888888888715e+00,1.040527777777777807e+01,7.864722222222222392e+00,1.470638888888888829e+01,1.963277777777777899e+01,3.240388888888888630e+01,3.325944444444444770e+01
3.067305555555555685e+01,3.066083333333333272e+01,2.853027777777777629e+01,1.831027777777777743e+01,1.249611111111111050e+01,3.713416666666666544e+01,4.483888888888888857e+01,7.691388888888888609e+00,4.419055555555555515e+01,1.590638888888888935e+01,1.828222222222222371e+01,3.256250000000000000e+01,1.060944444444444379e+01,5.811111111111110894e+00,0.000000000000000000e+00,1.566333333333333400e+01,3.293888888888889088e+00,1.396666666666666679e+01,3.571666666666666856e+01,4.099499999999999744e+01,4.162027777777777970e+01,4.003055555555555856e+01,3.314361111111111313e+01,2.957000000000000028e+01,8.490833333333332789e+00,4.226555555555555799e+01,3.864166666666666572e+01,1.313777777777777800e+01,1.177583333333333293e+01,1.415944444444444450e+01,1.232944444444444443e+01,9.739722222222221504e+00,2.061333333333333329e+01,3.343694444444444258e+01,3.505805555555555486e+01
2.080333333333333456e+01,2.083805555555555600e+01,1.943444444444444485e+01,1.452999999999999936e+01,1.710999999999999943e+01,2.731138888888888872e+01,3.501611111111110830e+01,1.237777777777777821e+01,3.425555555555555287e+01,5.987222222222222001e+00,6.728611111111111320e+00,2.262750000000000128e+01,5.770555555555555216e+00,1.192194444444444379e+01,1.566861111111111171e+01,0.000000000000000000e+00,1.219722222222222285e+01,9.660000000000000142e+00,2.570805555555555699e+01,3.101805555555555571e+01,3.178222222222222371e+01,2.979111111111111043e+01,2.318027777777777843e+01,1.867611111111111200e+01,7.908611111111111036e+00,3.244277777777777771e+01,2.881888888888888900e+01,3.572777777777777608e+00,4.912499999999999645e+00,1.536944444444444446e+00,5.641944444444444429e+00,1.605305555555555586e+01,1.227944444444444372e+01,2.437944444444444514e+01,2.523527777777777814e+01
2.841583333333333172e+01,2.840361111111111114e+01,2.627305555555555472e+01,1.706666666666666643e+01,1.425750000000000028e+01,3.487694444444444741e+01,4.258166666666666345e+01,6.531388888888888467e+00,4.181611111111111256e+01,1.353194444444444500e+01,1.499972222222222307e+01,3.018805555555555387e+01,6.941944444444444251e+00,4.650833333333332931e+00,3.172499999999999876e+00,1.215611111111111065e+01,0.000000000000000000e+00,1.219666666666666721e+01,3.334222222222221887e+01,3.873777777777777942e+01,3.936305555555555458e+01,3.765611111111110887e+01,3.076916666666666700e+01,2.694750000000000156e+01,5.299722222222222001e+00,4.000833333333333286e+01,3.638444444444444770e+01,9.430277777777778425e+00,9.164999999999999147e+00,1.065222222222222292e+01,8.294444444444444287e+00,1.150138888888888822e+01,1.835611111111111171e+01,3.128611111111111143e+01,3.280083333333333684e+01
2.041722222222222172e+01,1.980166666666666586e+01,1.459999999999999964e+01,6.110000000000000320e+00,1.110166666666666657e+01,2.645361111111111185e+01,3.415833333333333144e+01,1.529027777777777786e+01,3.681222222222222484e+01,1.420194444444444493e+01,8.207499999999999574e+00,2.721194444444444471e+01,8.255000000000000782e+00,1.440666666666666629e+01,1.399055555555555586e+01,9.675833333333333286e+00,1.222916666666666607e+01,0.000000000000000000e+00,2.634611111111111015e+01,3.031444444444444386e+01,3.093972222222222257e+01,3.042916666666666714e+01,2.381833333333333158e+01,1.931416666666666515e+01,1.039333333333333265e+01,3.158500000000000085e+01,2.796138888888888729e+01,7.948611111111111072e+00,1.052111111111111086e+01,8.171944444444443789e+00,8.533055555555556282e+00,1.192333333333333378e+01,7.734166666666666856e+00,1.855333333333333456e+01,2.411583333333333456e+01
7.037777777777777466e+00,7.985555555555555962e+00,1.386444444444444457e+01,3.026166666666666671e+01,3.714472222222222086e+01,7.533888888888888857e+00,1.390861111111111192e+01,3.152777777777777857e+01,1.256222222222222307e+01,2.004055555555555657e+01,1.918833333333333258e+01,8.671666666666666856e+00,2.760555555555555429e+01,3.131361111111111128e+01,3.575555555555555287e+01,2.573194444444444429e+01,3.336972222222222229e+01,2.640194444444444599e+01,0.000000000000000000e+00,7.242777777777777537e+00,9.343611111111110645e+00,4.385833333333333250e+00,2.684166666666666590e+00,7.082777777777777395e+00,2.806388888888888999e+01,1.058388888888888957e+01,1.029444444444444429e+01,2.540805555555555628e+01,2.562138888888888744e+01,2.422805555555555657e+01,2.747694444444444528e+01,3.642166666666666686e+01,1.945472222222222314e+01,1.467777777777777715e+01,1.086055555555555507e+01
1.086055555555555507e+01,1.070583333333333265e+01,1.668861111111111128e+01,3.308583333333333343e+01,4.028694444444444400e+01,4.080277777777777892e+00,7.237777777777777644e+00,3.868361111111111228e+01,1.518333333333333357e+01,2.719638888888889028e+01,2.453111111111111242e+01,1.582750000000000057e+01,3.294861111111111285e+01,3.846916666666666629e+01,4.102333333333333343e+01,3.107499999999999929e+01,3.878333333333333144e+01,3.039999999999999858e+01,7.235833333333332895e+00,0.000000000000000000e+00,2.531666666666666732e+00,4.786944444444444002e+00,9.839999999999999858e+00,1.253055555555555500e+01,3.508694444444444116e+01,3.863055555555555465e+00,7.250277777777777821e+00,3.075111111111111128e+01,3.277694444444444599e+01,2.957111111111111157e+01,3.282000000000000028e+01,4.078666666666666885e+01,2.254861111111111072e+01,1.680361111111110972e+01,1.161916666666666664e+01
1.165388888888888808e+01,1.141666666666666607e+01,1.739944444444444471e+01,3.379666666666666686e+01,4.099777777777777743e+01,4.790833333333333499e+00,5.061388888888888715e+00,3.968750000000000000e+01,1.743638888888888872e+01,2.820027777777777800e+01,2.532472222222222058e+01,1.795138888888888928e+01,3.374194444444444230e+01,3.947305555555555401e+01,4.173416666666666686e+01,3.186833333333333229e+01,3.949388888888888971e+01,3.111055555555555685e+01,9.359722222222222499e+00,2.549999999999999822e+00,0.000000000000000000e+00,7.039722222222222214e+00,1.196388888888888857e+01,1.332388888888888800e+01,3.588027777777777771e+01,1.686666666666666758e+00,6.394999999999999574e+00,3.154444444444444429e+01,3.378111111111110887e+01,3.036444444444444457e+01,3.361333333333333684e+01,4.149750000000000227e+01,2.325944444444444414e+01,1.751416666666666799e+01,1.232972222222222136e+01
1.036277777777777764e+01,1.121277777777777729e+01,1.709166666666666501e+01,3.348888888888888715e+01,4.068999999999999773e+01,6.651666666666666394e+00,1.165472222222222243e+01,3.553583333333333627e+01,1.166527777777777786e+01,2.438611111111111285e+01,2.327666666666666728e+01,1.168249999999999922e+01,3.169388888888888900e+01,3.565916666666666401e+01,4.010111111111110915e+01,2.982027777777777899e+01,3.771500000000000341e+01,3.049027777777777715e+01,4.425555555555555465e+00,4.766944444444444429e+00,6.948333333333333250e+00,0.000000000000000000e+00,7.029722222222222427e+00,1.117111111111111121e+01,3.240944444444444628e+01,8.279999999999999361e+00,1.003055555555555500e+01,2.949638888888888744e+01,2.996694444444444372e+01,2.831638888888888772e+01,3.156527777777777644e+01,4.050999999999999801e+01,2.295166666666666799e+01,1.790500000000000114e+01,1.286333333333333329e+01
5.510277777777777608e+00,7.035833333333333606e+00,1.279055555555555479e+01,2.857166666666666544e+01,3.462555555555555742e+01,8.379166666666666430e+00,1.654083333333333172e+01,2.896111111111111214e+01,1.317027777777777864e+01,1.747388888888889014e+01,1.666888888888889042e+01,7.655555555555555891e+00,2.508638888888888729e+01,2.874666666666666615e+01,3.318888888888888999e+01,2.321277777777777729e+01,3.080277777777777715e+01,2.388250000000000028e+01,2.704166666666666607e+00,9.875000000000000000e+00,1.197583333333333400e+01,7.018055555555555713e+00,0.000000000000000000e+00,4.563333333333333464e+00,2.549722222222222356e+01,1.321611111111111114e+01,1.071305555555555600e+01,2.288861111111111057e+01,2.305472222222222101e+01,2.170861111111111086e+01,2.495777777777777828e+01,3.390222222222222115e+01,1.693527777777777743e+01,1.360388888888888914e+01,1.021111111111111036e+01
2.673888888888888982e+00,4.439722222222222570e+00,8.424722222222222001e+00,2.408861111111110986e+01,3.014249999999999829e+01,9.013611111111110574e+00,1.747666666666666657e+01,2.646416666666666728e+01,1.759583333333333499e+01,1.497694444444444528e+01,1.218583333333333307e+01,9.776666666666667282e+00,2.060333333333333172e+01,2.624972222222222129e+01,2.965583333333333371e+01,1.872972222222222172e+01,2.703027777777777629e+01,1.939944444444444471e+01,7.129722222222222072e+00,1.255250000000000021e+01,1.331666666666666643e+01,1.121250000000000036e+01,4.601666666666666572e+00,0.000000000000000000e+00,2.274166666666666714e+01,1.451111111111111107e+01,1.127972222222222243e+01,1.840583333333333371e+01,2.055777777777777615e+01,1.722583333333333400e+01,2.047472222222222271e+01,2.941916666666666558e+01,1.245250000000000057e+01,9.776388888888888573e+00,8.623055555555556140e+00
2.485444444444444301e+01,2.488916666666666799e+01,2.348555555555555685e+01,1.528222222222222193e+01,1.678916666666666657e+01,3.136250000000000071e+01,3.906722222222222030e+01,4.980555555555555181e+00,3.654166666666666430e+01,8.257500000000000284e+00,1.077972222222222243e+01,2.491388888888888786e+01,2.191388888888889053e+00,4.096944444444444500e+00,8.539166666666666572e+00,7.935833333333333073e+00,5.348333333333333606e+00,1.041222222222222271e+01,2.806805555555555642e+01,3.506916666666666771e+01,3.583333333333333570e+01,3.238166666666666771e+01,2.549472222222222229e+01,2.272722222222222399e+01,0.000000000000000000e+00,3.649388888888888971e+01,3.286999999999999744e+01,5.047222222222222499e+00,4.064444444444444748e+00,6.431944444444444464e+00,3.911111111111110983e+00,1.530749999999999922e+01,1.565944444444444450e+01,2.843055555555555713e+01,2.928638888888889014e+01
1.279527777777777864e+01,1.195749999999999957e+01,1.794027777777777644e+01,3.433749999999999858e+01,4.153861111111110915e+01,5.932222222222222285e+00,3.679722222222222339e+00,4.082888888888889056e+01,1.878444444444444272e+01,2.934166666666666501e+01,2.597194444444444272e+01,1.921361111111110986e+01,3.435083333333333400e+01,4.050222222222222257e+01,4.227499999999999858e+01,3.247722222222222399e+01,4.003472222222222143e+01,3.165138888888888857e+01,1.062194444444444485e+01,3.898333333333333428e+00,1.699999999999999956e+00,8.387777777777777999e+00,1.322611111111111093e+01,1.446527777777777857e+01,3.648916666666666941e+01,0.000000000000000000e+00,6.393611111111111356e+00,3.215305555555555372e+01,3.492222222222222427e+01,3.097305555555555401e+01,3.422222222222222143e+01,4.203833333333333400e+01,2.380027777777777942e+01,1.805499999999999972e+01,1.287055555555555486e+01
9.594444444444444997e+00,8.383333333333332860e+00,1.436638888888888843e+01,3.076333333333333186e+01,3.796472222222222115e+01,3.613333333333333286e+00,7.000555555555555642e+00,3.762805555555555515e+01,2.069944444444444542e+01,2.614083333333333314e+01,2.239805555555555472e+01,1.830944444444444485e+01,3.077694444444444599e+01,3.692833333333333456e+01,3.870083333333333542e+01,2.890305555555555728e+01,3.646083333333333343e+01,2.807750000000000057e+01,1.036361111111111200e+01,7.299444444444444180e+00,6.370000000000000107e+00,1.005638888888888971e+01,1.078222222222222193e+01,1.126444444444444493e+01,3.291499999999999915e+01,6.468611111111111533e+00,0.000000000000000000e+00,2.857916666666666572e+01,3.172138888888888886e+01,2.739916666666666600e+01,3.064805555555555472e+01,3.846416666666666373e+01,2.022638888888888786e+01,1.214472222222222264e+01,6.960277777777777786e+00
2.048555555555555685e+01,2.052055555555555699e+01,1.911666666666666714e+01,1.280749999999999922e+01,1.538749999999999929e+01,2.699388888888888971e+01,3.469861111111111285e+01,9.918888888888888644e+00,3.585666666666666913e+01,7.670833333333333393e+00,6.410833333333333606e+00,2.431138888888888872e+01,2.883888888888888946e+00,9.035555555555555785e+00,1.314055555555555621e+01,3.567222222222222072e+00,9.473333333333332718e+00,7.937777777777777821e+00,2.539055555555555443e+01,3.070055555555555671e+01,3.146444444444444599e+01,2.947361111111111143e+01,2.286277777777777942e+01,1.835861111111110944e+01,5.022222222222222143e+00,3.212500000000000000e+01,2.850138888888888999e+01,0.000000000000000000e+00,4.402499999999999858e+00,2.063333333333333464e+00,2.112777777777777644e+00,1.433055555555555571e+01,1.196194444444444471e+01,2.406194444444444613e+01,2.491750000000000043e+01
2.315305555555555728e+01,2.460388888888888914e+01,2.319999999999999929e+01,1.537972222222222207e+01,1.795972222222222214e+01,2.949277777777777843e+01,3.795583333333333087e+01,8.205000000000000071e+00,3.414527777777777828e+01,5.861111111111110716e+00,1.049416666666666664e+01,2.251722222222222314e+01,1.858611111111111214e+00,7.321388888888888502e+00,1.176361111111111057e+01,4.911388888888889248e+00,9.209722222222222143e+00,1.050972222222222285e+01,2.567138888888888815e+01,3.284222222222221887e+01,3.379583333333333428e+01,2.998527777777777814e+01,2.309833333333333272e+01,2.060833333333333428e+01,4.066944444444444251e+00,3.499055555555555230e+01,3.175888888888889028e+01,4.405555555555555891e+00,0.000000000000000000e+00,4.986111111111110716e+00,2.671944444444444233e+00,1.690277777777777857e+01,1.575694444444444464e+01,2.814527777777777828e+01,2.900083333333333258e+01
1.932499999999999929e+01,1.935972222222222072e+01,1.795611111111110958e+01,1.305166666666666586e+01,1.563166666666666593e+01,2.583305555555555699e+01,3.353777777777777658e+01,1.132750000000000057e+01,3.435944444444444201e+01,6.090833333333333321e+00,5.250277777777777821e+00,2.273138888888889042e+01,4.292222222222222605e+00,1.044388888888888900e+01,1.419055555555555515e+01,1.564722222222222126e+00,1.071916666666666629e+01,8.181944444444443576e+00,2.423000000000000043e+01,2.953972222222222399e+01,3.030388888888888843e+01,2.831277777777777871e+01,2.170194444444444315e+01,1.719777777777777672e+01,6.430555555555555358e+00,3.096444444444444599e+01,2.734083333333333243e+01,2.094722222222222374e+00,5.016111111111110965e+00,0.000000000000000000e+00,4.163611111111110930e+00,1.457472222222222236e+01,1.080138888888888893e+01,2.290138888888888857e+01,2.375694444444444287e+01
2.256888888888888900e+01,2.260361111111111043e+01,2.119999999999999929e+01,1.337416666666666742e+01,1.595444444444444443e+01,2.907694444444444315e+01,3.678166666666666629e+01,8.769999999999999574e+00,3.693833333333333258e+01,8.654166666666666785e+00,8.494166666666666643e+00,2.531027777777777743e+01,1.341944444444444384e+00,7.886388888888888893e+00,1.232861111111111185e+01,5.650555555555555998e+00,8.324444444444443647e+00,8.504444444444445139e+00,2.747388888888889014e+01,3.278361111111111370e+01,3.354777777777777459e+01,3.155666666666666842e+01,2.494583333333333286e+01,2.044166666666666643e+01,3.873055555555555696e+00,3.420833333333333570e+01,3.058472222222222214e+01,2.113333333333333286e+00,2.656666666666666732e+00,4.146388888888888680e+00,0.000000000000000000e+00,1.489722222222222214e+01,1.375166666666666693e+01,2.614527777777777828e+01,2.700083333333333258e+01
3.044999999999999929e+01,3.043750000000000000e+01,2.498750000000000071e+01,9.778611111111111143e+00,2.855277777777777803e+00,3.691083333333333627e+01,4.461555555555555230e+01,1.650611111111111029e+01,4.684499999999999886e+01,2.058972222222222115e+01,1.805888888888888744e+01,3.706361111111110773e+01,1.464277777777777700e+01,1.462555555555555564e+01,9.782222222222221930e+00,1.606361111111111128e+01,1.143055555555555536e+01,1.192027777777777864e+01,3.637888888888888772e+01,4.077166666666666828e+01,4.139694444444444343e+01,4.046194444444444116e+01,3.385111111111110915e+01,2.934694444444444272e+01,1.523527777777777814e+01,4.204222222222222172e+01,3.841861111111111171e+01,1.433611111111111036e+01,1.690888888888888886e+01,1.455944444444444485e+01,1.492055555555555557e+01,0.000000000000000000e+00,1.878361111111111015e+01,2.894083333333333385e+01,3.503333333333333144e+01
1.267527777777777764e+01,1.200333333333333385e+01,7.298333333333332895e+00,1.158444444444444521e+01,1.763833333333333186e+01,1.865527777777777629e+01,2.636027777777777814e+01,2.060972222222222072e+01,2.992083333333333428e+01,1.175916666666666721e+01,5.818888888888888999e+00,2.146388888888888857e+01,1.357472222222222236e+01,1.972611111111111271e+01,2.068555555555555614e+01,1.233027777777777700e+01,1.844555555555555415e+01,7.799444444444444180e+00,1.945472222222222314e+01,2.251638888888889056e+01,2.314166666666666572e+01,2.289305555555555571e+01,1.692694444444444457e+01,1.242277777777777814e+01,1.571277777777777729e+01,2.378666666666666529e+01,2.016305555555555529e+01,1.200638888888888900e+01,1.578166666666666629e+01,1.082638888888888928e+01,1.385249999999999915e+01,1.882583333333333186e+01,0.000000000000000000e+00,1.231138888888888872e+01,1.631749999999999901e+01
